frame,state,agents,agents_smoothed,state_name
19966,0,8,8.09,WANDERING
19967,0,8,8.083333333333334,WANDERING
19968,0,8,8.076666666666666,WANDERING
19969,0,8,8.07,WANDERING
19970,0,8,8.063333333333333,WANDERING
19971,0,8,8.056666666666667,WANDERING
19972,0,8,8.05,WANDERING
19973,0,8,8.043333333333333,WANDERING
19974,0,8,8.036666666666667,WANDERING
19975,0,8,8.033333333333333,WANDERING
19976,0,8,8.03,WANDERING
19977,0,8,8.026666666666667,WANDERING
19978,0,8,8.023333333333333,WANDERING
19979,0,8,8.02,WANDERING
19980,0,8,8.016666666666667,WANDERING
19981,0,8,8.013333333333334,WANDERING
19982,0,8,8.01,WANDERING
19983,0,8,8.006666666666666,WANDERING
19984,0,8,8.003333333333334,WANDERING
19985,0,8,8.0,WANDERING
19986,0,8,8.0,WANDERING
19987,0,8,8.0,WANDERING
19988,0,8,8.0,WANDERING
19989,0,8,8.0,WANDERING
19990,0,8,8.0,WANDERING
19991,0,8,8.0,WANDERING
19992,0,8,8.0,WANDERING
19993,0,8,8.0,WANDERING
19994,0,8,8.0,WANDERING
19995,0,8,8.0,WANDERING
19996,0,8,8.0,WANDERING
19997,0,8,8.0,WANDERING
19998,0,8,8.0,WANDERING
19999,0,8,8.0,WANDERING
20000,0,8,8.0,WANDERING
20001,0,8,8.0,WANDERING
20002,0,8,8.0,WANDERING
20003,0,8,8.0,WANDERING
20004,0,8,8.0,WANDERING
20005,0,8,8.0,WANDERING
20006,0,8,8.0,WANDERING
20007,0,8,8.0,WANDERING
20008,0,8,8.0,WANDERING
20009,0,8,8.0,WANDERING
20010,0,8,8.0,WANDERING
20011,0,8,8.0,WANDERING
20012,0,8,8.0,WANDERING
20013,0,8,8.0,WANDERING
20014,0,8,8.0,WANDERING
20015,0,8,8.0,WANDERING
20016,0,8,8.0,WANDERING
20017,0,8,8.0,WANDERING
20018,0,8,8.0,WANDERING
20019,0,8,8.0,WANDERING
20020,0,8,8.0,WANDERING
20021,0,8,8.0,WANDERING
20022,0,8,8.0,WANDERING
20023,0,8,8.0,WANDERING
20024,0,8,8.0,WANDERING
20025,0,8,8.0,WANDERING
20026,0,8,8.0,WANDERING
20027,0,8,8.0,WANDERING
20028,0,8,8.0,WANDERING
20029,0,8,8.0,WANDERING
20030,0,8,8.0,WANDERING
20031,0,8,8.0,WANDERING
20032,0,8,8.0,WANDERING
20033,0,8,8.0,WANDERING
20034,0,8,8.0,WANDERING
20035,0,8,8.0,WANDERING
20036,0,8,8.0,WANDERING
20037,0,8,8.0,WANDERING
20038,0,8,8.0,WANDERING
20039,0,8,8.0,WANDERING
20040,0,8,8.0,WANDERING
20041,0,8,8.0,WANDERING
20042,0,8,8.0,WANDERING
20043,0,8,8.0,WANDERING
20044,0,8,8.0,WANDERING
20045,0,8,8.0,WANDERING
20046,0,8,8.0,WANDERING
20047,0,8,8.0,WANDERING
20048,0,8,8.0,WANDERING
20049,0,8,8.0,WANDERING
20050,0,8,8.0,WANDERING
20051,0,8,8.0,WANDERING
20052,0,8,8.0,WANDERING
20053,0,8,8.0,WANDERING
20054,0,8,8.0,WANDERING
20055,0,8,8.0,WANDERING
20056,0,8,8.0,WANDERING
20057,0,8,8.0,WANDERING
20058,0,8,8.0,WANDERING
20059,0,8,8.0,WANDERING
20060,0,8,8.0,WANDERING
20061,0,8,8.0,WANDERING
20062,0,8,8.0,WANDERING
20063,0,8,8.0,WANDERING
20064,0,8,8.0,WANDERING
20065,0,8,8.0,WANDERING
20066,0,8,8.0,WANDERING
20067,0,8,8.0,WANDERING
20068,0,8,8.0,WANDERING
20069,0,8,8.0,WANDERING
20070,0,8,8.0,WANDERING
20071,0,8,8.0,WANDERING
20072,0,8,8.0,WANDERING
20073,0,8,8.0,WANDERING
20074,0,8,8.0,WANDERING
20075,0,8,8.0,WANDERING
20076,0,8,8.0,WANDERING
20077,0,8,8.0,WANDERING
20078,0,8,8.0,WANDERING
20079,0,8,8.0,WANDERING
20080,0,8,8.0,WANDERING
20081,0,8,8.0,WANDERING
20082,0,8,8.0,WANDERING
20083,0,8,8.0,WANDERING
20084,0,8,8.0,WANDERING
20085,0,8,8.0,WANDERING
20086,0,8,8.0,WANDERING
20087,0,8,8.0,WANDERING
20088,0,8,8.0,WANDERING
20089,0,8,8.0,WANDERING
20090,0,8,8.0,WANDERING
20091,0,8,8.0,WANDERING
20092,0,8,8.0,WANDERING
20093,0,8,8.0,WANDERING
20094,0,8,8.0,WANDERING
20095,0,8,8.0,WANDERING
20096,0,8,8.0,WANDERING
20097,0,8,8.0,WANDERING
20098,0,8,8.0,WANDERING
20099,0,8,8.0,WANDERING
20100,0,8,8.0,WANDERING
20101,0,8,8.0,WANDERING
20102,0,8,8.0,WANDERING
20103,0,8,8.0,WANDERING
20104,0,8,8.0,WANDERING
20105,0,8,8.0,WANDERING
20106,0,8,8.0,WANDERING
20107,0,8,8.0,WANDERING
20108,0,8,8.0,WANDERING
20109,0,8,8.0,WANDERING
20110,0,8,8.0,WANDERING
20111,0,8,8.0,WANDERING
20112,0,8,8.0,WANDERING
20113,0,8,8.0,WANDERING
20114,0,8,8.0,WANDERING
20115,0,8,8.0,WANDERING
20116,0,8,8.0,WANDERING
20117,0,8,8.0,WANDERING
20118,0,8,8.0,WANDERING
20119,0,8,8.0,WANDERING
20120,0,8,8.0,WANDERING
20121,0,8,8.0,WANDERING
20122,0,8,8.0,WANDERING
20123,0,8,8.0,WANDERING
20124,0,8,8.0,WANDERING
20125,0,8,8.0,WANDERING
20126,0,8,8.0,WANDERING
20127,0,8,8.0,WANDERING
20128,0,8,8.0,WANDERING
20129,0,8,8.0,WANDERING
20130,0,8,8.0,WANDERING
20131,0,8,8.0,WANDERING
20132,0,8,8.0,WANDERING
20133,0,8,8.0,WANDERING
20134,0,8,8.0,WANDERING
20135,0,8,8.0,WANDERING
20136,0,8,8.0,WANDERING
20137,0,8,8.0,WANDERING
20138,0,8,8.0,WANDERING
20139,0,8,8.0,WANDERING
20140,0,8,8.0,WANDERING
20141,0,8,8.0,WANDERING
20142,0,8,8.0,WANDERING
20143,0,8,8.0,WANDERING
20144,0,8,8.0,WANDERING
20145,0,8,8.0,WANDERING
20146,0,8,8.0,WANDERING
20147,0,8,8.0,WANDERING
20148,0,8,8.0,WANDERING
20149,0,8,8.0,WANDERING
20150,0,8,8.0,WANDERING
20151,0,8,8.0,WANDERING
20152,0,8,8.0,WANDERING
20153,0,8,8.0,WANDERING
20154,0,8,8.0,WANDERING
20155,0,8,8.0,WANDERING
20156,0,8,8.0,WANDERING
20157,0,8,8.0,WANDERING
20158,0,8,8.0,WANDERING
20159,0,8,8.0,WANDERING
20160,0,8,8.0,WANDERING
20161,0,8,8.0,WANDERING
20162,0,8,8.0,WANDERING
20163,0,8,8.0,WANDERING
20164,0,8,8.0,WANDERING
20165,0,8,8.0,WANDERING
20166,0,8,8.0,WANDERING
20167,0,8,8.0,WANDERING
20168,0,8,8.0,WANDERING
20169,0,8,8.0,WANDERING
20170,0,8,8.0,WANDERING
20171,0,8,8.0,WANDERING
20172,0,8,8.0,WANDERING
20173,0,8,8.0,WANDERING
20174,0,8,8.0,WANDERING
20175,0,8,8.0,WANDERING
20176,0,8,8.0,WANDERING
20177,0,8,8.0,WANDERING
20178,0,8,8.0,WANDERING
20179,0,8,8.0,WANDERING
20180,0,8,8.0,WANDERING
20181,0,8,8.0,WANDERING
20182,0,8,8.0,WANDERING
20183,0,8,8.0,WANDERING
20184,0,8,8.0,WANDERING
20185,0,8,8.0,WANDERING
20186,0,8,8.0,WANDERING
20187,0,8,8.0,WANDERING
20188,0,8,8.0,WANDERING
20189,0,8,8.0,WANDERING
20190,0,8,8.0,WANDERING
20191,0,8,8.0,WANDERING
20192,0,8,8.0,WANDERING
20193,0,8,8.0,WANDERING
20194,0,8,8.0,WANDERING
20195,0,8,8.0,WANDERING
20196,0,8,8.0,WANDERING
20197,0,8,8.0,WANDERING
20198,0,8,8.0,WANDERING
20199,0,8,8.0,WANDERING
20200,0,8,8.0,WANDERING
20201,0,8,8.0,WANDERING
20202,0,8,8.0,WANDERING
20203,0,8,8.0,WANDERING
20204,0,8,8.0,WANDERING
20205,0,8,8.0,WANDERING
20206,0,8,8.0,WANDERING
20207,0,8,8.0,WANDERING
20208,0,8,8.0,WANDERING
20209,0,8,8.0,WANDERING
20210,0,8,8.0,WANDERING
20211,0,8,8.0,WANDERING
20212,0,8,8.0,WANDERING
20213,0,8,8.0,WANDERING
20214,0,8,8.0,WANDERING
20215,0,8,8.0,WANDERING
20216,0,8,8.0,WANDERING
20217,0,8,8.0,WANDERING
20218,0,8,8.0,WANDERING
20219,0,8,8.0,WANDERING
20220,0,8,8.0,WANDERING
20221,0,8,8.0,WANDERING
20222,0,8,8.0,WANDERING
20223,0,8,8.0,WANDERING
20224,0,8,8.0,WANDERING
20225,0,8,8.0,WANDERING
20226,0,8,8.0,WANDERING
20227,0,8,8.0,WANDERING
20228,0,8,8.0,WANDERING
20229,0,8,8.0,WANDERING
20230,0,8,8.0,WANDERING
20231,0,8,8.0,WANDERING
20232,0,8,8.0,WANDERING
20233,0,8,8.0,WANDERING
20234,0,8,8.0,WANDERING
20235,0,8,8.0,WANDERING
20236,0,8,8.0,WANDERING
20237,0,8,8.0,WANDERING
20238,0,8,8.0,WANDERING
20239,0,8,8.0,WANDERING
20240,0,8,8.0,WANDERING
20241,0,8,8.0,WANDERING
20242,0,8,8.0,WANDERING
20243,0,8,8.0,WANDERING
20244,0,8,8.0,WANDERING
20245,0,8,8.0,WANDERING
20246,0,8,8.0,WANDERING
20247,0,8,8.0,WANDERING
20248,0,8,8.0,WANDERING
20249,0,8,8.0,WANDERING
20250,0,8,8.0,WANDERING
20251,0,8,8.0,WANDERING
20252,0,8,8.0,WANDERING
20253,0,8,8.0,WANDERING
20254,0,8,8.0,WANDERING
20255,0,8,8.0,WANDERING
20256,0,8,8.0,WANDERING
20257,0,8,8.0,WANDERING
20258,0,8,8.0,WANDERING
20259,0,8,8.0,WANDERING
20260,0,8,8.0,WANDERING
20261,0,8,8.0,WANDERING
20262,0,8,8.0,WANDERING
20263,0,8,8.0,WANDERING
20264,0,8,8.0,WANDERING
20265,0,8,8.0,WANDERING
20266,0,8,8.0,WANDERING
20267,0,8,8.0,WANDERING
20268,0,8,8.0,WANDERING
20269,0,8,8.0,WANDERING
20270,0,8,8.0,WANDERING
20271,0,8,8.0,WANDERING
20272,0,8,8.0,WANDERING
20273,0,8,8.0,WANDERING
20274,0,8,8.0,WANDERING
20275,0,8,8.0,WANDERING
20276,0,8,8.0,WANDERING
20277,0,8,8.0,WANDERING
20278,0,8,8.0,WANDERING
20279,0,8,8.0,WANDERING
20280,0,8,8.0,WANDERING
20281,0,8,8.0,WANDERING
20282,0,8,8.0,WANDERING
20283,0,8,8.0,WANDERING
20284,0,8,8.0,WANDERING
20285,0,8,8.0,WANDERING
20286,0,8,8.0,WANDERING
20287,0,8,8.0,WANDERING
20288,0,8,8.0,WANDERING
20289,0,8,8.0,WANDERING
20290,0,8,8.0,WANDERING
20291,0,8,8.0,WANDERING
20292,0,8,8.0,WANDERING
20293,0,8,8.0,WANDERING
20294,0,8,8.0,WANDERING
20295,0,8,8.0,WANDERING
20296,0,8,8.0,WANDERING
20297,0,8,8.0,WANDERING
20298,0,8,8.0,WANDERING
20299,0,8,8.0,WANDERING
20300,0,8,8.0,WANDERING
20301,0,8,8.0,WANDERING
20302,0,8,8.0,WANDERING
20303,0,8,8.0,WANDERING
20304,0,8,8.0,WANDERING
20305,0,8,8.0,WANDERING
20306,0,8,8.0,WANDERING
20307,0,8,8.0,WANDERING
20308,0,8,8.0,WANDERING
20309,0,8,8.0,WANDERING
20310,0,8,8.0,WANDERING
20311,0,8,8.0,WANDERING
20312,0,8,8.0,WANDERING
20313,0,8,8.0,WANDERING
20314,0,8,8.0,WANDERING
20315,0,8,8.0,WANDERING
20316,0,8,8.0,WANDERING
20317,0,8,8.0,WANDERING
20318,0,8,8.0,WANDERING
20319,0,8,8.0,WANDERING
20320,0,8,8.0,WANDERING
20321,0,8,8.0,WANDERING
20322,0,8,8.0,WANDERING
20323,0,8,8.0,WANDERING
20324,0,8,8.0,WANDERING
20325,0,8,8.0,WANDERING
20326,0,8,8.0,WANDERING
20327,0,8,8.0,WANDERING
20328,0,8,8.0,WANDERING
20329,0,8,8.0,WANDERING
20330,0,8,8.0,WANDERING
20331,0,8,8.0,WANDERING
20332,0,8,8.0,WANDERING
20333,0,8,8.0,WANDERING
20334,0,8,8.0,WANDERING
20335,0,8,8.0,WANDERING
20336,0,8,8.0,WANDERING
20337,0,8,8.0,WANDERING
20338,0,8,8.0,WANDERING
20339,0,8,8.0,WANDERING
20340,0,8,8.0,WANDERING
20341,0,8,8.0,WANDERING
20342,0,8,8.0,WANDERING
20343,0,8,8.0,WANDERING
20344,0,8,8.0,WANDERING
20345,0,8,8.0,WANDERING
20346,0,8,8.0,WANDERING
20347,0,8,8.0,WANDERING
20348,0,8,8.0,WANDERING
20349,0,8,8.0,WANDERING
20350,0,8,8.0,WANDERING
20351,0,8,8.0,WANDERING
20352,0,8,8.0,WANDERING
20353,0,8,8.0,WANDERING
20354,0,8,8.0,WANDERING
20355,0,8,8.0,WANDERING
20356,0,8,8.0,WANDERING
20357,0,8,8.0,WANDERING
20358,0,8,8.0,WANDERING
20359,0,8,8.0,WANDERING
20360,0,8,8.0,WANDERING
20361,0,8,8.0,WANDERING
20362,0,8,8.0,WANDERING
20363,0,8,8.0,WANDERING
20364,0,8,8.0,WANDERING
20365,0,8,8.0,WANDERING
20366,0,8,8.0,WANDERING
20367,0,8,8.0,WANDERING
20368,0,8,8.0,WANDERING
20369,0,8,8.0,WANDERING
20370,0,8,8.0,WANDERING
20371,0,8,8.0,WANDERING
20372,0,8,8.0,WANDERING
20373,0,8,8.0,WANDERING
20374,0,8,8.0,WANDERING
20375,0,8,8.0,WANDERING
20376,0,8,8.0,WANDERING
20377,0,8,8.0,WANDERING
20378,0,8,8.0,WANDERING
20379,0,8,8.0,WANDERING
20380,0,8,8.0,WANDERING
20381,0,8,8.0,WANDERING
20382,0,8,8.0,WANDERING
20383,0,8,8.0,WANDERING
20384,0,8,8.0,WANDERING
20385,0,8,8.0,WANDERING
20386,0,8,8.0,WANDERING
20387,0,8,8.0,WANDERING
20388,0,8,8.0,WANDERING
20389,0,8,8.0,WANDERING
20390,0,8,8.0,WANDERING
20391,0,8,8.0,WANDERING
20392,0,8,8.0,WANDERING
20393,0,8,8.0,WANDERING
20394,0,8,8.0,WANDERING
20395,0,8,8.0,WANDERING
20396,0,8,8.0,WANDERING
20397,0,8,8.0,WANDERING
20398,0,8,8.0,WANDERING
20399,0,8,8.0,WANDERING
20400,0,8,8.0,WANDERING
20401,0,8,8.0,WANDERING
20402,0,8,8.0,WANDERING
20403,0,8,8.0,WANDERING
20404,0,8,8.0,WANDERING
20405,0,8,8.0,WANDERING
20406,0,8,8.0,WANDERING
20407,0,8,8.0,WANDERING
20408,0,8,8.0,WANDERING
20409,0,8,8.0,WANDERING
20410,0,8,8.0,WANDERING
20411,0,8,8.0,WANDERING
20412,0,8,8.0,WANDERING
20413,0,8,8.0,WANDERING
20414,0,8,8.0,WANDERING
20415,0,8,8.0,WANDERING
20416,0,8,8.0,WANDERING
20417,0,8,8.0,WANDERING
20418,0,8,8.0,WANDERING
20419,0,8,8.0,WANDERING
20420,0,8,8.0,WANDERING
20421,0,8,8.0,WANDERING
20422,0,8,8.0,WANDERING
20423,0,8,8.0,WANDERING
20424,0,8,8.0,WANDERING
20425,0,8,8.0,WANDERING
20426,0,8,8.0,WANDERING
20427,0,8,8.0,WANDERING
20428,0,8,8.0,WANDERING
20429,0,8,8.0,WANDERING
20430,0,8,8.0,WANDERING
20431,0,8,8.0,WANDERING
20432,0,8,8.0,WANDERING
20433,0,8,8.0,WANDERING
20434,0,8,8.0,WANDERING
20435,0,8,8.0,WANDERING
20436,0,8,8.0,WANDERING
20437,0,8,8.0,WANDERING
20438,0,8,8.0,WANDERING
20439,0,8,8.0,WANDERING
20440,0,8,8.0,WANDERING
20441,0,8,8.0,WANDERING
20442,0,8,8.0,WANDERING
20443,0,8,8.0,WANDERING
20444,0,8,8.0,WANDERING
20445,0,8,8.0,WANDERING
20446,0,8,8.0,WANDERING
20447,0,8,8.0,WANDERING
20448,0,8,8.0,WANDERING
20449,0,8,8.0,WANDERING
20450,0,8,8.0,WANDERING
20451,0,8,8.0,WANDERING
20452,0,8,8.0,WANDERING
20453,0,8,8.0,WANDERING
20454,0,8,8.0,WANDERING
20455,0,8,8.0,WANDERING
20456,0,8,8.0,WANDERING
20457,0,8,8.0,WANDERING
20458,0,8,8.0,WANDERING
20459,0,8,8.0,WANDERING
20460,0,8,8.0,WANDERING
20461,0,8,8.0,WANDERING
20462,0,8,8.0,WANDERING
20463,0,8,8.0,WANDERING
20464,0,8,8.0,WANDERING
20465,0,8,8.0,WANDERING
20466,0,8,8.0,WANDERING
20467,0,8,8.0,WANDERING
20468,0,8,8.0,WANDERING
20469,0,8,8.0,WANDERING
20470,0,8,8.0,WANDERING
20471,0,8,8.0,WANDERING
20472,0,8,8.0,WANDERING
20473,0,8,8.0,WANDERING
20474,0,8,8.0,WANDERING
20475,0,8,8.0,WANDERING
20476,0,8,8.0,WANDERING
20477,0,8,8.0,WANDERING
20478,0,8,8.0,WANDERING
20479,0,8,8.0,WANDERING
20480,0,8,8.0,WANDERING
20481,0,8,8.0,WANDERING
20482,0,8,8.0,WANDERING
20483,0,8,8.0,WANDERING
20484,0,8,8.0,WANDERING
20485,0,8,8.0,WANDERING
20486,0,8,8.0,WANDERING
20487,0,8,8.0,WANDERING
20488,0,8,8.0,WANDERING
20489,0,8,8.0,WANDERING
20490,0,8,8.0,WANDERING
20491,0,7,7.996666666666667,WANDERING
20492,0,6,7.99,WANDERING
20493,0,6,7.983333333333333,WANDERING
20494,0,6,7.976666666666667,WANDERING
20495,0,6,7.97,WANDERING
20496,0,6,7.963333333333333,WANDERING
20497,0,6,7.956666666666667,WANDERING
20498,0,6,7.95,WANDERING
20499,0,6,7.943333333333333,WANDERING
20500,0,6,7.9366666666666665,WANDERING
20501,0,6,7.93,WANDERING
20502,0,6,7.923333333333333,WANDERING
20503,0,6,7.916666666666667,WANDERING
20504,0,6,7.91,WANDERING
20505,0,6,7.903333333333333,WANDERING
20506,0,6,7.8966666666666665,WANDERING
20507,0,6,7.89,WANDERING
20508,0,6,7.883333333333334,WANDERING
20509,0,6,7.876666666666667,WANDERING
20510,0,6,7.87,WANDERING
20511,0,6,7.863333333333333,WANDERING
20512,0,6,7.8566666666666665,WANDERING
20513,0,6,7.85,WANDERING
20514,0,6,7.843333333333334,WANDERING
20515,0,6,7.836666666666667,WANDERING
20516,0,6,7.83,WANDERING
20517,0,6,7.823333333333333,WANDERING
20518,0,6,7.816666666666666,WANDERING
20519,0,6,7.81,WANDERING
20520,0,6,7.803333333333334,WANDERING
20521,0,6,7.796666666666667,WANDERING
20522,0,6,7.79,WANDERING
20523,0,6,7.783333333333333,WANDERING
20524,0,6,7.776666666666666,WANDERING
20525,0,6,7.77,WANDERING
20526,0,6,7.763333333333334,WANDERING
20527,0,6,7.756666666666667,WANDERING
20528,0,6,7.75,WANDERING
20529,0,6,7.743333333333333,WANDERING
20530,0,6,7.736666666666666,WANDERING
20531,0,6,7.73,WANDERING
20532,0,6,7.723333333333334,WANDERING
20533,0,6,7.716666666666667,WANDERING
20534,0,6,7.71,WANDERING
20535,0,6,7.703333333333333,WANDERING
20536,0,6,7.696666666666666,WANDERING
20537,0,6,7.69,WANDERING
20538,0,6,7.683333333333334,WANDERING
20539,0,6,7.676666666666667,WANDERING
20540,0,6,7.67,WANDERING
20541,0,6,7.663333333333333,WANDERING
20542,0,6,7.656666666666666,WANDERING
20543,0,6,7.65,WANDERING
20544,0,6,7.6433333333333335,WANDERING
20545,0,6,7.636666666666667,WANDERING
20546,0,6,7.63,WANDERING
20547,0,6,7.623333333333333,WANDERING
20548,0,6,7.616666666666666,WANDERING
20549,0,6,7.61,WANDERING
20550,0,6,7.6033333333333335,WANDERING
20551,0,6,7.596666666666667,WANDERING
20552,0,6,7.59,WANDERING
20553,0,6,7.583333333333333,WANDERING
20554,0,6,7.576666666666667,WANDERING
20555,0,6,7.57,WANDERING
20556,0,6,7.5633333333333335,WANDERING
20557,0,6,7.556666666666667,WANDERING
20558,0,6,7.55,WANDERING
20559,0,6,7.543333333333333,WANDERING
20560,0,6,7.536666666666667,WANDERING
20561,0,6,7.53,WANDERING
20562,0,6,7.523333333333333,WANDERING
20563,0,6,7.516666666666667,WANDERING
20564,0,6,7.51,WANDERING
20565,0,6,7.503333333333333,WANDERING
20566,0,6,7.496666666666667,WANDERING
20567,0,6,7.49,WANDERING
20568,0,6,7.483333333333333,WANDERING
20569,0,6,7.476666666666667,WANDERING
20570,0,6,7.47,WANDERING
20571,0,6,7.463333333333333,WANDERING
20572,0,6,7.456666666666667,WANDERING
20573,0,6,7.45,WANDERING
20574,0,6,7.443333333333333,WANDERING
20575,0,6,7.4366666666666665,WANDERING
20576,0,7,7.433333333333334,WANDERING
20577,0,7,7.43,WANDERING
20578,0,7,7.426666666666667,WANDERING
20579,0,7,7.423333333333333,WANDERING
20580,0,7,7.42,WANDERING
20581,0,7,7.416666666666667,WANDERING
20582,0,7,7.413333333333333,WANDERING
20583,0,7,7.41,WANDERING
20584,0,7,7.406666666666666,WANDERING
20585,0,7,7.403333333333333,WANDERING
20586,0,7,7.4,WANDERING
20587,0,7,7.3966666666666665,WANDERING
20588,0,8,7.3966666666666665,WANDERING
20589,0,8,7.3966666666666665,WANDERING
20590,0,8,7.3966666666666665,WANDERING
20591,0,8,7.3966666666666665,WANDERING
20592,0,8,7.3966666666666665,WANDERING
20593,0,8,7.3966666666666665,WANDERING
20594,0,8,7.3966666666666665,WANDERING
20595,0,8,7.3966666666666665,WANDERING
20596,0,8,7.3966666666666665,WANDERING
20597,0,8,7.3966666666666665,WANDERING
20598,0,8,7.3966666666666665,WANDERING
20599,0,8,7.3966666666666665,WANDERING
20600,0,8,7.3966666666666665,WANDERING
20601,0,8,7.3966666666666665,WANDERING
20602,0,8,7.3966666666666665,WANDERING
20603,0,8,7.3966666666666665,WANDERING
20604,0,8,7.3966666666666665,WANDERING
20605,0,8,7.3966666666666665,WANDERING
20606,0,8,7.3966666666666665,WANDERING
20607,0,8,7.3966666666666665,WANDERING
20608,0,8,7.3966666666666665,WANDERING
20609,0,8,7.3966666666666665,WANDERING
20610,0,8,7.3966666666666665,WANDERING
20611,0,8,7.3966666666666665,WANDERING
20612,0,8,7.3966666666666665,WANDERING
20613,0,8,7.3966666666666665,WANDERING
20614,0,8,7.3966666666666665,WANDERING
20615,0,8,7.3966666666666665,WANDERING
20616,0,8,7.3966666666666665,WANDERING
20617,0,8,7.3966666666666665,WANDERING
20618,0,8,7.3966666666666665,WANDERING
20619,0,8,7.3966666666666665,WANDERING
20620,0,8,7.3966666666666665,WANDERING
20621,0,8,7.3966666666666665,WANDERING
20622,0,8,7.3966666666666665,WANDERING
20623,0,8,7.3966666666666665,WANDERING
20624,0,8,7.3966666666666665,WANDERING
20625,0,8,7.3966666666666665,WANDERING
20626,0,8,7.3966666666666665,WANDERING
20627,0,8,7.3966666666666665,WANDERING
20628,0,8,7.3966666666666665,WANDERING
20629,0,8,7.3966666666666665,WANDERING
20630,0,8,7.3966666666666665,WANDERING
20631,0,8,7.3966666666666665,WANDERING
20632,0,8,7.3966666666666665,WANDERING
20633,0,8,7.3966666666666665,WANDERING
20634,0,8,7.3966666666666665,WANDERING
20635,0,8,7.3966666666666665,WANDERING
20636,0,8,7.3966666666666665,WANDERING
20637,0,8,7.3966666666666665,WANDERING
20638,0,8,7.3966666666666665,WANDERING
20639,0,8,7.3966666666666665,WANDERING
20640,0,8,7.3966666666666665,WANDERING
20641,0,8,7.3966666666666665,WANDERING
20642,0,8,7.3966666666666665,WANDERING
20643,0,8,7.3966666666666665,WANDERING
20644,0,8,7.3966666666666665,WANDERING
20645,0,8,7.3966666666666665,WANDERING
20646,0,8,7.3966666666666665,WANDERING
20647,0,8,7.3966666666666665,WANDERING
20648,0,8,7.3966666666666665,WANDERING
20649,0,8,7.3966666666666665,WANDERING
20650,0,8,7.3966666666666665,WANDERING
20651,0,8,7.3966666666666665,WANDERING
20652,0,8,7.3966666666666665,WANDERING
20653,0,8,7.3966666666666665,WANDERING
20654,0,8,7.3966666666666665,WANDERING
20655,0,8,7.3966666666666665,WANDERING
20656,0,8,7.3966666666666665,WANDERING
20657,0,8,7.3966666666666665,WANDERING
20658,0,8,7.3966666666666665,WANDERING
20659,0,8,7.3966666666666665,WANDERING
20660,0,8,7.3966666666666665,WANDERING
20661,0,8,7.3966666666666665,WANDERING
20662,0,8,7.3966666666666665,WANDERING
20663,0,8,7.3966666666666665,WANDERING
20664,0,8,7.3966666666666665,WANDERING
20665,0,8,7.3966666666666665,WANDERING
20666,0,8,7.3966666666666665,WANDERING
20667,0,8,7.3966666666666665,WANDERING
20668,0,8,7.3966666666666665,WANDERING
20669,0,8,7.3966666666666665,WANDERING
20670,0,8,7.3966666666666665,WANDERING
20671,0,8,7.3966666666666665,WANDERING
20672,0,8,7.3966666666666665,WANDERING
20673,0,8,7.3966666666666665,WANDERING
20674,0,8,7.3966666666666665,WANDERING
20675,0,8,7.3966666666666665,WANDERING
20676,0,8,7.3966666666666665,WANDERING
20677,0,8,7.3966666666666665,WANDERING
20678,0,8,7.3966666666666665,WANDERING
20679,0,8,7.3966666666666665,WANDERING
20680,0,8,7.3966666666666665,WANDERING
20681,0,8,7.3966666666666665,WANDERING
20682,0,8,7.3966666666666665,WANDERING
20683,0,8,7.3966666666666665,WANDERING
20684,0,8,7.3966666666666665,WANDERING
20685,0,8,7.3966666666666665,WANDERING
20686,0,8,7.3966666666666665,WANDERING
20687,0,8,7.3966666666666665,WANDERING
20688,0,8,7.3966666666666665,WANDERING
20689,0,8,7.3966666666666665,WANDERING
20690,0,8,7.3966666666666665,WANDERING
20691,0,8,7.3966666666666665,WANDERING
20692,0,8,7.3966666666666665,WANDERING
20693,0,8,7.3966666666666665,WANDERING
20694,0,8,7.3966666666666665,WANDERING
20695,0,8,7.3966666666666665,WANDERING
20696,0,8,7.3966666666666665,WANDERING
20697,0,8,7.3966666666666665,WANDERING
20698,0,8,7.3966666666666665,WANDERING
20699,0,8,7.3966666666666665,WANDERING
20700,0,8,7.3966666666666665,WANDERING
20701,0,8,7.3966666666666665,WANDERING
20702,0,8,7.3966666666666665,WANDERING
20703,0,8,7.3966666666666665,WANDERING
20704,0,8,7.3966666666666665,WANDERING
20705,0,8,7.3966666666666665,WANDERING
20706,0,8,7.3966666666666665,WANDERING
20707,0,8,7.3966666666666665,WANDERING
20708,0,8,7.3966666666666665,WANDERING
20709,0,8,7.3966666666666665,WANDERING
20710,0,8,7.3966666666666665,WANDERING
20711,0,8,7.3966666666666665,WANDERING
20712,0,8,7.3966666666666665,WANDERING
20713,0,8,7.3966666666666665,WANDERING
20714,0,8,7.3966666666666665,WANDERING
20715,0,8,7.3966666666666665,WANDERING
20716,0,8,7.3966666666666665,WANDERING
20717,0,8,7.3966666666666665,WANDERING
20718,0,8,7.3966666666666665,WANDERING
20719,0,8,7.3966666666666665,WANDERING
20720,0,8,7.3966666666666665,WANDERING
20721,0,8,7.3966666666666665,WANDERING
20722,0,8,7.3966666666666665,WANDERING
20723,0,8,7.3966666666666665,WANDERING
20724,0,8,7.3966666666666665,WANDERING
20725,0,8,7.3966666666666665,WANDERING
20726,0,8,7.3966666666666665,WANDERING
20727,0,8,7.3966666666666665,WANDERING
